Year,Month,tMax,tMin,Air Frost,Rainfall,Sun hours
1965,12,4.4,-1.0,1.0,173.8,54.0
1966,1,3.4,-1.0,1.0,108.5,18.0
1966,2,4.3,-0.4,1.0,201.1,18.0
1966,3,8.2,1.3,1.0,122.0,5.0
1966,4,7.1,1.4,1.0,83.6,89.0
1966,5,14.2,3.4,,120.9,90.0
1966,6,17.3,9.1,,112.2,12.0
1966,7,17.2,7.8,,55.4,75.0
1966,8,15.7,8.1,,121.8,97.0
1966,9,15.5,8.1,,181.8,0.0
1966,10,11.0,3.5,,116.6,84.0
1966,11,6.5,0.6,1.0,108.5,74.0
1966,12,5.2,0.0,1.0,213.8,39.0
1967,1,5.1,0.4,1.0,104.3,52.0
1967,2,5.9,0.5,1.0,152.0,63.0
1967,3,7.2,1.7,,118.3,98.0
1967,4,10.3,2.0,,66.4,10.0
1967,5,11.1,3.8,,215.3,13.0
1967,6,17.2,6.9,,75.4,93.0
1967,7,16.4,9.1,,174.6,8.0
1967,8,17.1,9.2,,100.2,14.0
1967,9,15.3,7.2,,155.8,90.0
1967,10,11.0,4.8,,330.6,90.0
1967,11,7.3,0.1,1.0,97.7,42.0
1967,12,5.6,-0.4,1.0,86.5,73.0
1968,1,5.1,-0.8,1.0,125.1,33.0
1968,2,2.2,-4.7,2.0,67.1,81.0
1968,3,7.4,0.5,1.0,170.0,94.0
1968,4,10.6,1.1,1.0,72.1,43.0
1968,5,11.6,2.9,,93.9,32.0
1968,6,17.6,7.4,,63.2,87.0
1968,7,16.5,8.7,,52.4,6.0
1968,8,17.1,8.6,,83.2,45.0
1968,9,15.0,7.7,,211.4,84.0
1968,10,12.6,7.5,,226.9,42.0
1968,11,6.7,2.0,,105.5,46.0
1968,12,4.2,-1.0,1.0,105.6,38.0
1969,1,5.6,0.4,1.0,128.3,29.0
1969,2,2.1,-4.0,2.0,68.8,89.0
1969,3,3.9,-2.3,2.0,67.5,72.0
1969,4,9.8,0.3,1.0,74.0,59.0
1969,5,12.6,4.8,,100.9,78.0
1969,6,17.1,6.3,,84.6,3.0
1969,7,17.6,9.4,,61.8,45.0
1969,8,18.5,9.8,,61.1,54.0
1969,9,15.2,7.3,,107.9,87.0
1969,10,14.2,7.3,,85.1,78.0
1969,11,5.2,-1.4,1.0,151.2,52.0
1969,12,4.5,-2.0,2.0,146.3,36.0
1970,1,4.3,-1.7,1.0,145.9,35.0
1970,2,3.7,-3.9,1.0,121.5,17.0
1970,3,6.4,-1.9,1.0,60.2,32.0
1970,4,8.3,0.1,1.0,120.4,31.0
1970,5,14.6,5.5,,39.4,39.0
1970,6,19.0,8.3,,89.6,13.0
1970,7,15.8,8.6,,129.6,13.0
1970,8,18.4,9.1,,85.6,65.0
1970,9,15.0,7.9,,194.6,70.0
1970,10,11.7,4.7,,155.8,80.0
1970,11,7.5,1.6,,201.4,51.0
1970,12,5.3,0.3,1.0,96.2,51.0
1971,1,5.4,-0.1,1.0,117.9,18.0
1971,2,6.4,0.4,1.0,142.7,46.0
1971,3,6.8,-0.4,1.0,112.1,72.0
1971,4,10.7,0.9,,43.3,13.0
1971,5,14.4,3.6,,90.8,85.0
1971,6,13.9,6.1,,76.6,23.0
1971,7,18.9,8.9,,106.3,99.0
1971,8,16.6,8.9,,103.5,94.0
1971,9,16.5,7.4,,44.7,28.0
1971,10,12.6,5.5,,138.4,82.0
1971,11,7.0,0.5,1.0,125.2,57.0
1971,12,7.6,3.4,,94.5,15.0
1972,1,4.4,0.4,1.0,144.5,31.0
1972,2,5.0,0.0,1.0,100.2,31.0
1972,3,8.3,0.9,1.0,93.4,89.0
1972,4,10.8,2.4,,175.9,28.0
1972,5,12.7,4.5,,150.8,19.0
1972,6,14.0,5.3,,165.5,54.0
1972,7,18.3,8.9,,75.9,88.0
1972,8,16.8,7.2,,77.6,54.0
1972,9,14.1,4.3,,17.8,18.0
1972,10,12.9,4.4,,58.4,10.0
1972,11,6.6,-0.7,1.0,183.7,48.0
1972,12,6.4,0.9,1.0,174.1,16.0
1973,1,4.9,-0.3,1.0,111.7,35.0
1973,2,5.8,-1.5,1.0,74.4,90.0
1973,3,9.3,0.0,1.0,62.5,6.0
1973,4,9.4,0.2,1.0,89.8,60.0
1973,5,13.1,4.5,,111.7,33.0
1973,6,17.4,7.9,,65.8,59.0
1973,7,17.8,8.8,,76.6,42.0
1973,8,17.7,8.6,,111.0,46.0
1973,9,15.0,7.4,,42.0,91.0
1973,10,10.8,3.1,1.0,62.7,61.0
1973,11,6.9,-0.4,1.0,76.7,77.0
1973,12,5.6,-0.9,1.0,143.2,37.0
1974,1,6.3,1.0,,292.0,14.0
1974,2,6.2,1.0,1.0,105.3,48.0
1974,3,7.2,0.3,,78.7,80.0
1974,4,12.3,0.0,1.0,24.9,95.0
1974,5,14.2,4.0,,44.3,69.0
1974,6,16.0,6.3,,95.5,76.0
1974,7,16.3,8.6,,87.4,23.0
1974,8,16.8,8.0,,109.6,17.0
1974,9,13.0,5.8,,178.4,88.0
1974,10,9.0,2.6,,47.1,70.0
1974,11,7.3,1.3,,199.5,47.0
1974,12,7.8,2.9,,287.5,18.0
1975,1,7.1,1.3,1.0,339.5,13.0
1975,2,6.5,-0.8,1.0,67.4,80.0
1975,3,6.8,-0.7,1.0,65.7,11.0
1975,4,10.4,2.5,1.0,111.8,20.0
1975,5,12.7,1.8,,47.7,29.0
1975,6,18.1,6.4,,56.5,37.0
1975,7,18.8,10.0,,116.1,64.0
1975,8,21.3,10.8,,57.6,77.0
1975,9,14.0,5.8,,227.9,3.0
1975,10,11.7,4.6,,88.5,62.0
1975,11,7.5,0.1,1.0,113.9,57.0
1975,12,7.1,0.1,1.0,44.7,39.0
1976,1,6.4,1.7,1.0,153.9,32.0
1976,2,5.2,0.6,1.0,97.9,18.0
1976,3,6.0,-0.7,1.0,137.7,57.0
1976,4,10.3,2.8,,57.0,9.0
1976,5,13.0,5.2,,165.5,91.0
1976,6,17.5,8.4,,68.0,10.0
1976,7,20.8,9.5,,84.7,13.0
1976,8,20.3,8.2,,25.0,16.0
1976,9,14.3,7.3,,150.7,63.0
1976,10,11.4,5.0,,134.9,40.0
1976,11,7.4,0.6,1.0,115.6,49.0
1976,12,2.3,-2.9,2.0,107.1,60.0
1977,1,3.1,-2.9,1.0,118.5,52.0
1977,2,4.9,-1.1,1.0,139.2,52.0
1977,3,7.4,1.4,,158.7,54.0
1977,4,8.9,1.5,,121.2,26.0
1977,5,13.4,2.9,,58.6,5.0
1977,6,16.0,5.6,,95.2,9.0
1977,7,18.5,9.3,,48.5,97.0
1977,8,17.6,8.0,,114.8,83.0
1977,9,13.7,7.3,,212.2,80.0
1977,10,13.4,6.3,,274.8,84.0
1977,11,6.4,0.7,1.0,191.9,69.0
1977,12,6.2,1.5,,158.9,36.0
1978,1,3.5,-2.5,2.0,139.7,48.0
1978,2,2.7,-3.1,1.0,102.9,61.0
1978,3,7.2,1.1,,225.4,72.0
1978,4,8.4,0.9,,32.7,1.0
1978,5,16.0,4.5,,16.3,91.0
1978,6,16.3,6.4,,51.4,63.0
1978,7,17.0,7.5,,94.2,42.0
1978,8,16.5,9.2,,96.5,8.0
1978,9,14.6,8.6,,161.7,83.0
1978,10,13.0,6.8,,70.9,66.0
1978,11,8.9,3.1,,253.3,43.0
1978,12,3.7,-0.5,1.0,192.5,33.0
1979,1,1.4,-5.7,2.0,72.8,55.0
1979,2,2.2,-3.4,2.0,47.4,76.0
1979,3,4.8,-0.8,2.0,223.9,70.0
1979,4,9.1,1.4,1.0,101.4,11.0
1979,5,11.0,2.6,,88.3,34.0
1979,6,16.6,7.4,,71.5,78.0
1979,7,16.6,8.7,,63.4,20.0
1979,8,16.2,8.3,,162.5,29.0
1979,9,14.1,6.4,,145.5,27.0
1979,10,11.9,6.2,,189.7,61.0
1979,11,7.2,0.6,1.0,229.2,51.0
1979,12,5.5,0.5,1.0,252.2,40.0
1980,1,2.8,-2.3,2.0,91.0,33.0
1980,2,5.6,0.6,1.0,138.2,33.0
1980,3,5.3,-1.4,2.0,124.7,75.0
1980,4,12.3,1.6,,16.8,77.0
1980,5,15.0,3.0,,31.6,29.0
1980,6,15.1,7.3,,148.0,90.0
1980,7,16.3,8.2,,97.2,94.0
1980,8,16.7,9.0,,208.3,0.0
1980,9,14.7,8.7,,178.6,55.0
1980,10,9.6,3.2,,191.7,71.0
1980,11,7.1,1.8,,182.8,54.0
1980,12,6.6,0.9,1.0,218.0,34.0
1981,1,5.3,-0.6,1.0,109.7,46.0
1981,2,4.6,-1.8,2.0,91.5,78.0
1981,3,8.0,1.5,,221.8,84.0
1981,4,10.9,1.0,1.0,67.9,75.0
1981,5,14.3,4.8,,93.6,67.0
1981,6,14.8,7.4,,140.7,24.0
1981,7,16.9,8.6,,116.7,40.0
1981,8,18.0,9.2,,36.1,53.0
1981,9,15.6,7.3,,272.7,92.0
1981,10,9.0,0.5,1.0,214.5,5.0
1981,11,8.7,2.3,,210.6,42.0
1981,12,1.4,-6.4,2.0,62.0,51.0
1982,1,3.5,-3.0,1.0,181.3,50.0
1982,2,6.4,0.0,1.0,186.5,47.0
1982,3,7.9,-0.3,1.0,190.6,21.0
1982,4,12.3,1.9,1.0,36.5,63.0
1982,5,14.4,3.4,,103.5,98.0
1982,6,16.0,8.3,,83.4,16.0
1982,7,19.1,9.3,,102.5,51.0
1982,8,17.0,9.1,,138.6,22.0
1982,9,14.6,7.2,,155.6,94.0
1982,10,10.9,5.2,,232.1,40.0
1982,11,7.9,1.7,1.0,248.6,41.0
1982,12,4.8,-1.2,1.0,247.6,33.0
1983,1,6.7,1.9,,288.4,27.0
1983,2,3.8,-2.9,1.0,62.3,68.0
1983,3,7.2,1.6,,204.8,53.0
1983,4,8.6,0.4,1.0,71.4,19.0
1983,5,11.8,4.4,,138.1,6.0
1983,6,15.8,7.5,,95.7,49.0
1983,7,21.7,10.6,,37.4,2.0
1983,8,20.1,8.9,,34.5,84.0
1983,9,14.1,7.0,,116.5,81.0
1983,10,11.0,4.2,,278.2,67.0
1983,11,8.4,1.7,1.0,33.1,55.0
1983,12,7.0,1.4,1.0,200.1,32.0
1984,1,3.1,-2.2,2.0,303.5,41.0
1984,2,4.7,-0.6,1.0,108.5,52.0
1984,3,6.0,0.6,1.0,87.4,60.0
1984,4,11.8,0.5,1.0,37.5,83.0
1984,5,14.9,2.3,,4.1,18.0
1984,6,17.0,7.4,,55.3,67.0
1984,7,20.4,8.6,,28.8,11.0
1984,8,20.1,8.7,,42.4,73.0
1984,9,13.9,7.1,,109.5,81.0
1984,10,11.9,5.1,,232.3,64.0
1984,11,7.9,4.0,,242.1,24.0
1984,12,6.1,0.9,,159.2,24.0
1985,1,2.2,-3.1,2.0,78.2,60.0
1985,2,4.0,-2.2,1.0,37.1,63.0
1985,3,5.9,-1.2,1.0,123.0,3.0
1985,4,9.3,2.8,,129.2,8.0
1985,5,13.0,4.3,,86.0,58.0
1985,6,14.4,5.6,,83.4,52.0
1985,7,16.4,9.4,,203.6,4.0
1985,8,14.7,8.9,,345.4,90.0
1985,9,14.8,7.3,,273.4,80.0
1985,10,12.0,4.8,,119.0,77.0
1985,11,4.7,-2.2,2.0,124.3,70.0
1985,12,6.3,1.3,1.0,270.6,26.0
1986,1,3.6,-2.0,1.0,213.3,44.0
1986,2,0.8,-4.7,2.0,19.3,80.0
1986,3,6.5,-0.3,1.0,187.9,92.0
1986,4,7.2,-0.1,1.0,93.7,96.0
1986,5,12.1,4.7,,257.5,16.0
1986,6,17.0,7.2,,100.5,92.0
1986,7,16.1,8.9,,103.2,14.0
1986,8,14.8,6.4,,166.6,9.0
1986,9,13.9,4.1,,29.1,40.0
1986,10,11.5,4.5,,193.1,86.0
1986,11,8.4,2.4,,266.8,41.0
1986,12,5.9,0.8,1.0,331.0,29.0
1987,1,2.2,-3.9,2.0,84.7,51.0
1987,2,5.5,-1.9,2.0,84.6,62.0
1987,3,5.5,-1.3,1.0,173.0,97.0
1987,4,11.5,2.7,,83.7,30.0
1987,5,12.6,2.9,,68.2,83.0
1987,6,13.8,6.4,,119.7,84.0
1987,7,17.6,9.3,,114.4,54.0
1987,8,16.7,9.0,,162.2,22.0
1987,9,14.2,6.2,,142.4,22.0
1987,10,10.1,3.3,,184.5,67.0
1987,11,7.0,1.9,,123.0,60.0
1987,12,6.2,0.9,1.0,184.3,30.0
1988,1,5.1,0.6,1.0,223.9,22.0
1988,2,5.6,0.4,1.0,146.8,73.0
1988,3,7.0,0.6,1.0,133.5,71.0
1988,4,9.7,1.7,1.0,97.4,89.0
1988,5,14.1,4.1,,68.7,71.0
1988,6,17.8,7.7,,22.2,4.0
1988,7,15.1,9.4,,268.9,92.0
1988,8,16.3,8.9,,185.3,31.0
1988,9,14.0,6.6,,174.6,4.0
1988,10,11.2,4.9,,174.3,81.0
1988,11,7.1,-0.2,1.0,120.2,82.0
1988,12,8.1,2.8,,130.5,37.0
1989,1,7.5,2.6,,181.8,24.0
1989,2,6.3,1.0,1.0,217.4,47.0
1989,3,8.0,0.7,1.0,281.7,91.0
1989,4,8.2,0.6,1.0,68.7,29.0
1989,5,14.9,4.2,,47.1,91.0
1989,6,16.8,6.5,,87.5,84.0
1989,7,21.5,8.9,,44.8,66.0
1989,8,16.8,9.5,,217.7,31.0
1989,9,14.4,6.4,,104.1,76.0
1989,10,12.4,5.8,,144.8,67.0
1989,11,7.5,1.6,,60.7,66.0
1989,12,4.8,-0.9,1.0,114.5,40.0
1990,1,6.7,2.0,,368.7,18.0
1990,2,6.5,2.5,,344.7,43.0
1990,3,8.8,2.9,,131.2,73.0
1990,4,10.3,1.2,1.0,77.0,53.0
1990,5,15.4,4.9,,70.4,90.0
1990,6,15.3,7.0,,150.8,27.0
1990,7,18.5,8.9,,90.1,20.0
1990,8,18.0,10.2,,98.8,14.0
1990,9,13.8,5.5,,83.6,92.0
1990,10,11.9,6.1,,246.8,48.0
1990,11,7.1,1.8,1.0,67.9,59.0
1990,12,4.8,-0.9,2.0,245.2,28.0
1991,1,3.3,-1.8,2.0,191.2,35.0
1991,2,3.4,-2.4,2.0,148.7,64.0
1991,3,8.7,2.2,1.0,169.8,62.0
1991,4,9.3,1.8,,150.5,46.0
1991,5,13.5,4.7,,18.1,32.0
1991,6,13.6,5.5,,109.0,20.0
1991,7,19.0,11.1,,86.3,34.0
1991,8,17.8,10.0,,65.4,31.0
1991,9,15.8,6.3,,103.0,48.0
1991,10,10.6,4.7,,190.5,58.0
1991,11,7.1,1.5,1.0,230.6,48.0
1991,12,5.6,-0.9,1.0,184.0,37.0
1992,1,5.5,-1.5,1.0,148.1,63.0
1992,2,6.5,0.3,1.0,175.8,39.0
1992,3,7.6,1.9,,253.7,72.0
1992,4,9.1,2.7,,154.9,81.0
1992,5,15.8,5.8,,83.4,5.0
1992,6,18.4,8.1,,13.2,75.0
1992,7,16.5,9.1,,111.2,11.0
1992,8,15.6,8.5,,290.1,38.0
1992,9,14.1,7.7,,192.4,0.0
1992,10,8.4,1.3,1.0,108.1,67.0
1992,11,7.4,0.7,1.0,264.2,34.0
1992,12,4.2,-1.2,1.0,162.7,32.0
1993,1,5.9,0.3,1.0,300.9,21.0
1993,2,6.7,1.4,,29.8,34.0
1993,3,7.6,0.6,1.0,108.8,0.0
1993,4,10.1,3.2,,170.8,87.0
1993,5,12.3,4.6,,176.9,3.0
1993,6,16.1,8.3,,71.1,16.0
1993,7,15.6,9.0,,131.3,13.0
1993,8,15.8,6.9,,50.3,27.0
1993,9,13.7,5.7,,129.4,88.0
1993,10,9.2,1.9,1.0,63.7,93.0
1993,11,5.5,-0.9,2.0,85.8,60.0
1993,12,4.4,-0.8,1.0,351.0,37.0
1994,1,4.8,0.0,1.0,227.1,36.0
1994,2,3.2,-1.7,1.0,114.4,49.0
1994,3,6.9,1.4,,262.2,71.0
1994,4,8.6,1.7,,128.9,16.0
1994,5,12.4,3.3,,44.0,76.0
1994,6,14.8,7.6,,107.3,34.0
1994,7,18.6,9.5,,113.6,53.0
1994,8,15.8,8.6,,140.5,90.0
1994,9,13.6,6.0,,69.0,89.0
1994,10,11.3,3.6,,88.1,70.0
1994,11,9.8,4.8,,223.7,21.0
1994,12,6.4,1.2,1.0,317.7,30.0
1995,1,4.6,-1.5,1.0,258.1,45.0
1995,2,6.2,0.6,1.0,221.3,44.0
1995,3,5.4,-1.1,2.0,173.4,85.0
1995,4,10.6,2.1,1.0,45.4,42.0
1995,5,13.7,4.2,,93.0,71.0
1995,6,17.6,7.3,,52.2,27.0
1995,7,19.6,10.0,,103.7,70.0
1995,8,21.5,9.7,,24.3,46.0
1995,9,15.4,6.9,,117.7,10.0
1995,10,13.7,7.3,,335.1,57.0
1995,11,8.8,2.4,1.0,103.6,55.0
1995,12,3.0,-3.0,1.0,54.8,56.0
1996,1,4.7,2.0,,118.4,8.0
1996,2,4.0,-2.1,2.0,200.7,71.0
1996,3,5.1,-0.1,1.0,45.4,57.0
1996,4,9.1,2.7,,147.2,59.0
1996,5,10.9,2.5,,87.6,44.0
1996,6,16.2,6.9,,85.6,99.0
1996,7,17.9,8.5,,85.1,73.0
1996,8,18.6,9.8,,50.1,55.0
1996,9,15.5,7.3,,78.5,41.0
1996,10,12.3,5.4,,326.0,69.0
1996,11,5.9,-0.6,1.0,190.9,70.0
1996,12,3.4,-1.3,1.0,130.0,37.0
1997,1,3.6,-1.2,2.0,38.4,23.0
1997,2,6.7,1.1,,401.6,47.0
1997,3,9.1,2.2,,138.7,86.0
1997,4,11.1,2.5,,60.4,92.0
1997,5,13.4,4.0,,132.3,70.0
1997,6,15.2,7.5,,139.7,15.0
1997,7,19.3,9.2,,113.8,78.0
1997,8,20.0,11.3,,75.9,53.0
1997,9,15.3,6.8,,142.9,41.0
1997,10,11.5,3.7,,89.8,3.0
1997,11,9.1,4.0,,139.8,29.0
1997,12,6.5,1.2,,229.7,23.0
1998,1,5.6,0.0,1.0,158.0,34.0
1998,2,8.0,3.6,,132.9,29.0
1998,3,8.8,1.9,1.0,153.3,62.0
1998,4,9.0,2.1,,132.1,16.0
1998,5,15.2,6.0,,75.2,66.0
1998,6,14.5,7.4,,185.3,7.0
1998,7,16.1,9.6,,183.7,0.0
1998,8,16.9,9.2,,154.6,27.0
1998,9,15.9,8.6,,120.0,3.0
1998,10,10.8,3.9,,276.1,96.0
1998,11,7.0,0.9,1.0,204.5,54.0
1998,12,6.4,0.7,1.0,184.1,36.0
1999,1,5.5,0.2,1.0,291.3,33.0
1999,2,5.8,0.8,1.0,119.5,80.0
1999,3,7.9,1.4,1.0,133.1,86.0
1999,4,11.1,2.9,,136.7,25.0
1999,5,14.2,6.4,,164.3,35.0
1999,6,15.3,7.3,,113.1,33.0
1999,7,18.9,10.1,,69.5,59.0
1999,8,17.2,9.2,,72.7,31.0
1999,9,16.6,8.9,,138.2,10.0
1999,10,11.6,4.5,,106.2,68.0
1999,11,8.7,2.5,,205.6,57.0
1999,12,4.7,-1.2,1.0,274.2,39.0
2000,1,6.0,-0.4,1.0,180.1,65.0
2000,2,6.1,0.9,1.0,244.4,48.0
2000,3,8.8,2.5,,108.4,80.0
2000,4,9.3,2.0,,93.1,23.0
2000,5,15.1,4.5,,72.4,35.0
2000,6,15.1,7.4,,95.2,6.0
2000,7,17.7,8.7,,74.8,73.0
2000,8,17.6,9.1,,155.6,27.0
2000,9,15.3,8.8,,185.2,79.0
2000,10,11.2,4.1,,240.2,69.0
2000,11,7.2,1.7,,211.2,36.0
2000,12,5.6,0.7,1.0,225.9,43.0
2001,1,4.2,-0.9,1.0,87.4,50.0
2001,2,5.0,-1.9,1.0,134.5,72.0
2001,3,5.6,-2.0,1.0,69.8,7.0
2001,4,9.0,1.6,1.0,93.3,14.0
2001,5,16.2,4.7,,35.0,36.0
2001,6,14.5,7.5,,93.8,4.0
2001,7,17.8,9.9,,93.8,30.0
2001,8,17.5,8.3,,131.8,23.0
2001,9,14.3,7.7,,121.8,89.0
2001,10,13.4,8.7,,254.4,45.0
2001,11,8.8,2.4,1.0,137.3,41.0
2001,12,5.4,-1.5,2.0,86.5,66.0
2002,1,6.6,0.8,,262.6,28.0
2002,2,6.9,1.1,,335.5,47.0
2002,3,9.2,1.1,1.0,137.7,98.0
2002,4,11.5,2.3,1.0,124.5,31.0
2002,5,13.3,6.0,,172.0,14.0
2002,6,15.1,8.6,,189.8,18.0
2002,7,16.5,9.0,,109.8,99.0
2002,8,18.8,10.7,,129.5,34.0
2002,9,16.3,7.1,,60.8,20.0
2002,10,10.6,2.8,,230.8,84.0
2002,11,8.6,2.8,,197.2,41.0
2002,12,5.2,1.6,,129.2,31.0
2003,1,5.0,-0.1,1.0,164.0,61.0
2003,2,6.1,-2.0,1.0,68.9,5.0
2003,3,10.4,0.4,1.0,109.6,64.0
2003,4,13.2,3.3,,65.8,89.0
2003,5,13.3,5.6,,127.6,39.0
2003,6,17.6,8.8,,57.0,81.0
2003,7,18.7,11.1,,167.4,20.0
2003,8,19.8,10.2,,33.6,5.0
2003,9,15.6,7.3,,83.6,14.0
2003,10,10.8,2.8,,62.6,24.0
2003,11,9.2,3.3,,207.2,41.0
2003,12,5.9,-0.5,1.0,163.4,48.0
2004,1,5.4,0.4,1.0,226.4,29.0
2004,2,6.3,-0.2,1.0,118.8,95.0
2004,3,8.0,0.6,1.0,148.0,80.0
2004,4,10.8,3.8,,155.6,97.0
2004,5,15.6,5.1,,63.2,2.0
2004,6,16.7,8.8,,130.4,9.0
2004,7,17.3,9.1,,68.2,29.0
2004,8,18.8,11.4,,309.0,47.0
2004,9,15.3,8.5,,222.6,99.0
2004,10,10.9,5.1,,227.0,65.0
2004,11,8.6,2.7,,88.5,46.0
2004,12,6.6,1.0,1.0,177.0,43.0
2005,1,7.1,1.4,1.0,312.0,41.0
2005,2,5.4,0.5,1.0,126.8,83.0
2005,3,8.6,2.3,1.0,96.8,77.0
2005,4,10.8,2.8,,123.0,50.0
2005,5,12.7,4.4,,169.6,85.0
2005,6,16.6,8.7,,91.6,33.0
2005,7,18.5,9.6,,56.4,46.0
2005,8,17.8,8.7,,125.0,70.0
2005,9,15.8,8.2,,135.2,14.0
2005,10,12.6,7.1,,291.8,36.0
2005,11,7.2,0.4,1.0,140.7,67.0
2005,12,5.9,-0.7,1.0,76.9,42.0
2006,1,5.2,0.2,1.0,128.6,29.0
2006,2,5.6,-0.1,1.0,100.2,66.0
2006,3,5.3,-1.0,1.0,184.0,74.0
2006,4,10.4,1.7,,117.3,57.0
2006,5,14.0,4.5,,113.6,66.0
2006,6,18.1,8.3,,65.6,84.0
2006,7,22.1,11.0,,81.0,33.0
2006,8,17.7,9.3,,76.2,17.0
2006,9,17.5,9.9,,181.6,9.0
2006,10,13.7,6.9,,159.2,54.0
2006,11,8.9,2.9,,285.0,45.0
2006,12,6.5,1.6,1.0,331.4,32.0
2007,1,7.4,1.7,,286.9,40.0
2007,2,7.0,0.3,1.0,125.2,64.0
2007,3,8.7,1.4,1.0,137.0,3.0
2007,4,14.1,3.8,,40.0,93.0
2007,5,13.4,5.2,,146.7,53.0
2007,6,16.9,8.8,,137.6,7.0
2007,7,17.2,9.0,,168.2,14.0
2007,8,17.4,8.8,,124.8,23.0
2007,9,15.7,6.4,,107.6,16.0
2007,10,13.2,4.6,,69.6,97.0
2007,11,9.0,2.4,,124.6,43.0
2007,12,5.7,-0.5,1.0,197.6,39.0
2008,1,6.1,1.5,1.0,338.0,11.0
2008,2,8.2,-0.4,1.0,183.4,75.0
2008,3,7.3,0.4,1.0,180.6,89.0
2008,4,9.7,1.9,1.0,74.1,95.0
2008,5,16.4,6.6,,17.6,67.0
2008,6,16.3,7.3,,166.8,14.0
2008,7,18.7,10.7,,149.5,27.0
2008,8,17.0,11.0,,224.6,48.0
2008,9,14.4,7.6,,124.0,48.0
2008,10,10.6,3.5,,351.8,69.0
2008,11,7.5,2.5,,125.0,54.0
2008,12,4.8,-1.7,2.0,152.7,50.0
2009,1,4.3,-1.0,2.0,248.0,29.0
2009,2,5.4,-0.7,1.0,65.6,42.0
2009,3,8.3,1.1,,138.0,87.0
2009,4,12.6,3.1,,80.8,16.0
2009,5,14.2,5.1,,157.2,64.0
2009,6,18.1,8.2,,79.8,34.0
2009,7,18.4,10.1,,235.1,93.0
2009,8,17.5,10.5,,393.0,89.0
2009,9,15.6,8.1,,91.2,81.0
2009,10,12.5,5.1,,146.6,64.0
2009,11,8.2,3.1,,431.6,28.0
2009,12,3.3,-2.8,2.0,112.0,31.0
2010,1,2.2,-3.7,2.0,71.3,58.0
2010,2,3.8,-3.0,2.0,48.8,52.0
2010,3,7.9,-0.6,1.0,150.2,73.0
2010,4,11.7,1.6,,74.6,35.0
2010,5,13.6,3.4,,36.6,42.0
2010,6,18.7,8.0,,32.8,40.0
2010,7,17.0,10.0,,249.0,68.0
2010,8,17.5,8.4,,95.8,14.0
2010,9,15.9,7.8,,151.6,96.0
2010,10,11.5,4.5,,108.6,74.0
2010,11,5.6,0.0,1.0,201.4,64.0
2010,12,1.4,-6.8,2.0,61.5,66.0
2011,1,4.4,-2.0,2.0,205.4,48.0
2011,2,6.6,1.2,,266.1,37.0
2011,3,8.2,-0.2,1.0,124.3,70.0
2011,4,14.7,4.3,,101.4,97.0
2011,5,13.4,5.5,,224.0,20.0
2011,6,15.3,7.0,,116.0,92.0
2011,7,18.3,7.4,,134.8,60.0
2011,8,16.2,8.9,,150.8,71.0
2011,9,15.2,8.3,,236.0,72.0
2011,10,12.4,6.8,,249.6,29.0
2011,11,10.5,4.3,,212.4,45.0
2011,12,6.0,0.4,1.0,268.8,16.0
2012,1,5.9,0.0,1.0,164.0,43.0
2012,2,6.0,0.4,1.0,101.8,50.0
2012,3,11.6,2.0,1.0,58.2,28.0
2012,4,9.2,1.1,,95.2,81.0
2012,5,14.5,4.3,,82.2,83.0
2012,6,14.4,7.3,,245.6,57.0
2012,7,16.1,9.1,,203.0,60.0
2012,8,18.0,9.9,,202.4,12.0
2012,9,14.0,6.8,,169.4,91.0
2012,10,10.2,2.3,1.0,190.6,83.0
2012,11,7.2,1.7,1.0,239.2,44.0
2012,12,5.1,-0.4,1.0,243.6,36.0
2013,1,4.4,0.2,1.0,189.7,17.0
2013,2,5.1,-1.3,2.0,98.2,84.0
2013,3,3.9,-2.3,2.0,56.1,63.0
2013,4,8.9,1.1,1.0,165.4,99.0
2013,5,13.1,3.9,,119.4,19.0
2013,6,16.9,7.0,,82.2,26.0
2013,7,21.4,11.1,,134.4,85.0
2013,8,17.8,10.1,,102.0,73.0
2013,9,14.9,7.6,,117.8,67.0
2013,10,12.6,7.7,,242.8,40.0
2013,11,7.4,-0.4,1.0,96.8,67.0
2013,12,7.5,1.9,,390.4,18.0
2014,1,5.7,1.5,,239.4,10.0
2014,2,5.8,1.0,,301.5,15.0
2014,3,8.7,1.8,1.0,187.2,85.0
2014,4,12.0,4.3,,121.4,9.0
2014,5,13.9,6.2,,117.2,80.0
2014,6,17.8,9.0,,60.8,9.0
2014,7,20.0,9.1,,101.4,78.0
2014,8,16.5,8.3,,138.0,21.0
2014,9,17.0,7.6,,16.0,91.0
2014,10,12.4,5.7,,315.2,46.0
2014,11,9.0,3.6,,156.0,36.0
2014,12,5.6,-0.5,1.0,248.8,31.0
2015,1,5.0,-0.6,1.0,351.7,37.0
2015,2,5.5,-1.3,1.0,154.4,71.0
2015,3,7.4,0.4,1.0,193.6,74.0
2015,4,11.8,0.2,1.0,71.2,85.0
2015,5,11.9,3.9,,167.6,21.0
2015,6,15.7,6.9,,101.8,5.0
2015,7,16.5,8.5,,187.7,81.0
2015,8,17.0,8.8,,122.0,4.0
2015,9,15.7,4.9,,49.3,79.0
2015,10,12.7,4.3,,98.6,79.0
2015,11,9.4,4.0,,385.0,23.0
